"β_hat_cc_0","β_hat_cc_1","β_hat_cc_2","β_hat_cc_3","β_hat_cc_4","β_hat_cc_5","β_hat_cc_6","β_hat_cc_7","β_hat_cc_8","β_hat_cc_9","β_hat_cc_10","β_hat_cc_11","β_hat_cc_12","β_hat_cc_13","β_hat_cc_14","β_hat_cc_15","β_hat_cc_16","β_hat_cc_17","β_hat_cc_18","β_hat_cc_19","β_hat_cc_20","β_hat_cc_21","β_hat_cc_22","β_hat_cc_23","β_hat_cc_24","β_hat_cc_25","β_hat_cc_26","β_hat_wcc_0","β_hat_wcc_1","β_hat_wcc_2","β_hat_wcc_3","β_hat_wcc_4","β_hat_wcc_5","β_hat_wcc_6","β_hat_wcc_7","β_hat_wcc_8","β_hat_wcc_9","β_hat_wcc_10","β_hat_wcc_11","β_hat_wcc_12","β_hat_wcc_13","β_hat_wcc_14","β_hat_wcc_15","β_hat_wcc_16","β_hat_wcc_17","β_hat_wcc_18","β_hat_wcc_19","β_hat_wcc_20","β_hat_wcc_21","β_hat_wcc_22","β_hat_wcc_23","β_hat_wcc_24","β_hat_wcc_25","β_hat_wcc_26","β_hat_lcc_0","β_hat_lcc_1","β_hat_lcc_2","β_hat_lcc_3","β_hat_lcc_4","β_hat_lcc_5","β_hat_lcc_6","β_hat_lcc_7","β_hat_lcc_8","β_hat_lcc_9","β_hat_lcc_10","β_hat_lcc_11","β_hat_lcc_12","β_hat_lcc_13","β_hat_lcc_14","β_hat_lcc_15","β_hat_lcc_16","β_hat_lcc_17","β_hat_lcc_18","β_hat_lcc_19","β_hat_lcc_20","β_hat_lcc_21","β_hat_lcc_22","β_hat_lcc_23","β_hat_lcc_24","β_hat_lcc_25","β_hat_lcc_26"
-9.2864435124838,0.979625042249723,1.04168847647951,1.04046247785031,1.16017070429504,1.03328429777587,1.29214580179656,1.20243531939402,0.751631682410865,1.17510810269437,1.11680552788413,1.01778071591559,1.11349726031667,1.10461010376828,-0.0674381533180163,0.0185517718603369,-0.0447616654513698,0.157127116181516,0.0690956534223162,-0.113892999165707,-0.0748230430414369,-0.0589118287858286,0.0407069970698892,0.0868673505072846,0.0246835445286102,0.0511148039810222,0.202639775096051,-9.7526069238965,1.1419301458072,1.02266537978526,1.14342505351541,1.02296943518111,1.18388212929024,1.09257751843936,1.48792948646032,1.22731935626732,0.9679101189383,1.09553786622623,1.05709956519978,0.985719455416702,1.26061914638943,0.102254873383719,0.0926488043470863,0.108954052832224,0.0392256786443715,-0.0336626418451792,-0.0787257893488129,-0.184705247116187,0.00839985042922527,0.0813847053811821,0.0258509358972487,0.0394181676247759,0.0728802196253509,0.164700038237707,-9.04431277652931,0.993820267912526,1.1292120216762,0.978411233422346,1.00536339283495,0.965282497973128,1.03372210832502,1.00690391130997,1.0075178835366,1.07868061565154,1.06998083988279,1.06232967608275,1.00653822321748,0.982710927186219,0.0323875871879452,0.0675517547305089,-0.0360078249720705,-0.0322295989281615,-0.0445030484704169,-0.0177364111417405,0.0511938708318207,0.0411164233755875,-0.0155930925886583,-0.0429028164221841,0.0133362858863261,0.0580265594980615,0.0913082999168262
-8.75338187189861,0.934973964172318,0.869407494756356,1.02831162669521,1.02728385484439,1.13979282606675,1.02308340759834,1.14148411816252,0.945450036828142,0.985109483834683,0.912314244494556,1.02943093095246,0.977730354815089,0.99274630100838,0.207883950213162,-0.254277110331007,0.0118782222408472,0.0270763532533975,-0.117882449418741,0.00210290171899817,-0.066743778501659,0.126875832054228,0.00948640449766176,0.0954292502454092,-0.0681165088262674,0.0000874347562130871,0.0165434284472679,-8.89405327599175,1.06977523487506,1.10033972127678,0.874608147167551,0.929814449169342,1.06193124706706,0.896060859710628,1.08403530741369,0.976618767496579,1.02606879129887,1.18574175368161,0.964916764424216,1.00513640748654,1.08533788557462,-0.0451158362331953,-0.0437494989513084,-0.246584976502003,0.0616206679836155,-0.124274933668605,-0.0714673226375277,0.0200279203254394,0.152193394528541,0.0168818872931849,0.304126836384926,0.100974090353191,-0.160639584710958,-0.0496025143862872,-9.04820468845371,1.0926920347228,1.04305498979924,0.961516764730905,0.993612175653189,1.07461070130301,0.973250194644966,1.08688685640368,1.00488605694155,1.07284751306193,1.01611125259146,1.02020291769925,1.03252947167071,1.00995241313203,-0.0573010075351226,-0.00830892600128199,-0.00181875336606938,-0.0642887206857651,-0.0682701152144739,0.0813703728540738,0.00280256250287969,-0.00875846650835198,-0.107848428497915,-0.0543834819530866,0.013627520999411,-0.0496983646209806,0.00123108438486501
-8.92852530028348,1.1261636585834,1.0091395781276,0.954961137462407,1.08185681464284,1.11476047197192,1.09955550721362,1.00465550428822,1.25136538989794,0.907064366243373,1.12193745215837,1.08042117560308,1.08808218883879,0.892383477532222,0.0359078483866982,0.00618066900834853,-0.0886748596828304,-0.0779168254264413,-0.0103766372471782,-0.011993960534279,0.0328226673045776,-0.0474518990358661,-0.177093404015981,-0.0286906695794315,-0.00221745522933965,0.168314933619925,0.00806700532844605,-9.32840914741413,0.937561981836129,1.38089795085271,1.05424800003469,1.3471613360868,1.20088515244545,0.972742794256017,1.3571035753994,0.93511970774763,1.04482814295387,1.06222289536794,1.02702582376441,0.881679008494579,1.00393933481589,-0.120666919087081,0.0512278592295466,0.115293148669898,0.00937838951090163,0.228450092112412,0.125588060571175,-0.0115779310045891,-0.23602732873718,-0.0175921215903091,-0.100407449693213,0.0599730502023943,-0.207742986841347,0.124755089496182,-8.55486043671694,1.04623425571212,0.960523481730413,0.92707197382912,0.982206013218555,0.979489570108588,0.938912206312837,0.8945706429625,0.99399219889947,0.990459655722313,0.917752670832045,0.933107139437787,0.981772922858202,0.948079516570827,0.0119357849205607,0.0531018091654117,0.0442003900952985,-0.0156628067133442,-0.0446355275891424,-0.0287894221727945,0.0480667153404207,0.0359387504870335,-0.00837942144558305,-0.0505618914077631,-0.055740241706881,-0.0628880692430523,0.0597061341461432
-9.26949250505096,1.03981748275928,1.02471340246276,1.08548090356207,1.06450553271422,1.24251864299349,1.33831981878336,1.00564082829486,1.14874799703093,0.935140290084581,1.08305864691145,1.14634908216885,1.13665434157496,1.04678234849123,-0.0809248961570072,-0.0945395470088568,-0.0933891232642662,-0.116609428729262,0.0121955476663328,-0.0368135654415488,-0.114219290554559,-0.0497127245816165,-0.142759432443798,0.0367594850547288,-0.112753399319185,-0.162935005987852,0.0197362105952589,-9.61848380529799,0.998713088971852,1.05622797421891,1.31512408067486,1.13417091487149,1.05820170255213,1.40185799421808,1.23886353751374,1.00494894989171,1.083663777349,1.39319038986711,0.979724508891285,1.06080824129057,1.12055139817385,0.0881745808302239,0.00332216718484147,0.0579414902022825,0.041657362698757,0.142472422209867,-0.0139551508576731,-0.113691347472762,-0.104296072069277,-0.0378381720134158,0.0379141602232733,-0.0772847156570396,0.124322965413656,0.249637341897734,-8.52228125250084,0.923630540487894,0.95094509066382,0.947808000587864,0.993192241189049,1.01211726225967,0.921515213651856,0.945895643807057,1.01746466251846,0.905476531614241,0.952941633155569,1.02357852451829,0.968121944958157,0.998996825618769,0.017807845602967,-0.0185318629139384,-0.00799034027469972,-0.0689897459793512,-0.116385814065254,0.0315406116641531,0.0347313082916077,-0.0951835471159815,-0.0402140396658173,-0.0789278640620797,0.0893419927362263,-0.0848027093010448,-0.0588549216896424
-9.01428032424155,1.33921399122074,0.909358543414997,0.978035064271789,1.05944312188934,0.953150902182123,0.850143657124784,1.07066527016966,1.19021296846984,1.11117252568445,0.840174677009796,1.16529621153513,1.12191526117884,1.02587379580287,0.202657744562539,-0.0454825709649812,0.12676460066062,-0.156987003201803,-0.0680423744284704,0.11443750895064,0.115207308639251,-0.155378537392362,0.194074208623865,0.0153464514923694,0.0365249597339185,0.0981242461694664,-0.098141757729862,-8.34928213183853,0.850676706762211,1.0026615022962,0.921799453403089,0.860761061486964,1.04692344231746,0.886289982387188,1.12321463539094,0.878646010038824,0.754387745441491,0.939041850169689,1.14014155506773,0.83495457568653,1.12611058494708,0.117555635338774,0.127073026777416,-0.166786110860148,0.11127416357,0.0790615606456858,-0.120597566158065,-0.0309159112506881,-0.111477895865413,-0.127196583103636,-0.294037518984902,-0.135333226183828,0.156500698415722,-0.0367016492051978,-8.2845677104565,0.957680086209218,0.933105890586046,0.938135473030823,0.969691450626922,0.977787799785991,0.908755345230987,0.918525914786614,0.966427797576577,0.989695077046609,0.894422158317813,0.975921475130119,0.966051955431978,0.963550207225375,0.0611152926590463,-0.0166322643505893,0.0104979421260534,-0.00341718341880843,0.0456050286282964,0.0189951530991174,0.0181807021609501,-0.0786320048547935,-0.0450666795515419,-0.0723815598946095,-0.0322051239775145,0.058409424562059,-0.0644969904521252
-8.93646859635454,0.99171228535628,1.25660866078683,0.889862730283682,0.91702065702863,1.09232479224009,1.17057869323332,1.09073238457123,1.0384450106748,1.06422395274627,0.866636281772814,1.03605619517209,0.93297073407662,0.999073110478644,-0.0405850262062394,0.0873318880652565,0.0484367081929991,-0.107407588750255,0.18165352879384,-0.0146449311153383,0.0536717687814814,0.0205472368493343,0.102355981810843,-0.0663896900175812,0.178625449424093,0.0542732951511393,-0.0269869002632827,-8.82573964997129,1.11006301648154,0.959443574566409,1.19693365591753,1.16728651860961,1.20818361236541,0.9718031651312,1.19968464109418,1.02134107833172,1.09720403359312,1.11029180111004,1.15980691591636,0.781113016695989,0.808751875361283,-0.194239150856161,0.0880160381721655,-0.112823024876259,0.147779511619318,0.0817308673935151,-0.155735324433286,-0.0044424164158073,0.184383741833383,0.0433104648489708,0.061948037495559,-0.0823220171620479,0.249468153803622,-0.170722809799789,-8.6583559964708,0.931761196148541,0.916809600598053,0.963614185152395,0.989442180005209,1.00033107864231,0.949891081831007,1.02504687369086,0.951536732764987,0.940675005896565,0.977844951720213,0.975830577087205,1.0159256674899,0.860470654434334,0.0174185744850913,-0.0673414420124096,0.00257959599908231,0.052212636543544,0.0330362011911983,0.0484847252738697,0.0820285064616402,0.0108890837355251,-0.0527691525972707,-0.059310411588157,0.0405690298103764,-0.052747558124257,0.0262672879373842
-9.13174791768517,1.1243950001687,1.27925520022106,1.01261090573213,0.995486108095313,0.979212632779256,1.05408817568976,0.87796043169961,0.939670498773543,1.19003283649568,1.29157519467001,1.06920191186232,1.08516975499666,1.04015858383412,-0.00387295833397342,-0.155506632349382,-0.0426178072480491,-0.0143468876625102,-0.00277221523176643,-0.174387924006869,0.052333713732864,0.0298709738347493,-0.0770777995682152,-0.135713082284729,0.028151295881609,0.139717795916881,-0.189492186949905,-8.41822731543407,0.998929319218864,0.989736299652058,1.16009637039783,0.884627016120655,1.16792579701955,1.17356176384269,0.861232145629293,1.05078642151706,0.988552456767091,0.695790768047499,0.973392475476623,0.928897211393438,1.06411501033765,0.0883989353908427,0.259636073110594,0.10961649403634,0.121503762802803,-0.0299439452262974,0.0329487257253105,0.13798623306345,-0.0321016353890169,-0.16569525103455,-0.131653803413522,-0.0616048771616725,-0.00970450002859795,-0.186566396530921,-8.8202055362768,0.943775574162956,0.940084606902215,1.0005156277078,0.946244442549973,0.984240704527526,0.945652559082599,0.95952518127883,1.00988144343874,1.00651750724194,0.854192252119607,1.0066895819754,0.940095208110122,1.00115644086052,-0.0741907047123703,-0.00791410279419261,0.0772485555371379,-0.0130960338090231,0.0459977888464575,0.0741850556615621,-0.0554782625981725,0.0161086620301887,0.0317829720512518,-0.018384929707414,-0.00166345453315153,-0.0933811163587074,0.048915946172592
-9.45031681205033,1.07266973793489,1.14803266697877,1.18244462226624,1.05691939058819,1.07822273906954,1.01305313151968,1.09108705926457,1.0971113373761,1.0937364710784,0.903295186684722,1.1780703350457,1.33614835725201,0.991034308562,0.0207878566901122,0.0804037317371681,0.0838596652846403,-0.0647808656397733,-0.107303128942121,-0.00115464259181016,0.00649413844444595,0.0489495459642897,0.0859101876228007,0.048191039776843,-0.00764217604528977,0.133380930146929,-0.0194339080783932,-9.15234321020636,0.962574407637043,0.7996356122005,1.28212925541414,1.09302740797351,1.04359036833405,0.886480517317848,1.19201411801382,1.19172551201771,1.1166905767026,1.0513031195076,1.11691503712371,0.992001557465073,1.12863422852865,-0.0427719535916861,-0.0260473577276508,0.10440918499487,0.203536122067575,-0.0662153064986635,-0.0766032549122894,-0.101554796638591,-0.111282582127098,0.00139641804455459,0.385780909992445,0.150931922171422,-0.0428646648947864,-0.116748156064775,-8.59677254317521,0.971455324586726,0.947695886270505,1.04121565657373,0.877943033664031,0.936182352000659,0.994261420102163,0.955217082557778,0.96314512760123,0.939765668810422,0.907246272975356,1.0642678867751,0.936381561777454,1.02560679185548,-0.0721485661689953,-0.0349158787966355,-0.0354562333366241,0.068598882194347,0.010526329676119,-0.0917630413038406,0.0485518366026407,0.0238275104009014,-0.0117949467630889,-0.0766762012651487,-0.101582940592845,-0.0413881885501319,0.00267527347661414
-8.6276017539752,1.08274762520519,0.835485850788301,1.05646999548689,0.963306494812393,0.812271800600614,0.935693840960722,0.991501639827856,1.02258398973739,0.975322474661957,0.988052332267795,1.01394670780807,1.01290759582984,1.16985566086546,-0.115463830797589,0.032134315910921,-0.0363909458762377,0.0448715438770411,0.0364914705178982,-0.0347231592003691,0.128634378822886,0.109602119930958,0.0266419117040425,0.156505160079972,-0.0604280326513442,0.202402421889198,-0.0408114754675702,-9.37377186297663,1.23399992897209,1.26874004543479,1.05436237299498,1.27686027264542,1.1532048829268,1.01615696694395,1.09219450262303,0.98425168789753,1.19944118977745,0.879098640503381,0.99675555614088,1.20739313357545,1.06319899269874,0.0367747158674901,0.0323810426545321,-0.0396750363564042,-0.0609668826948958,-0.204317792128203,0.0479783263845151,0.247574737212047,0.109165231834541,-0.107139628449878,0.0557237853923582,-0.215758546525659,0.174002159398785,-0.148649199215285,-8.71056710903543,0.921340139343933,0.935128659093717,1.01072872327398,1.04756986664761,0.966895300259227,0.979003148090835,0.959741246315001,1.05465326875234,1.08388561344409,0.959612759004815,1.0039387360184,0.941080230220268,0.991417578854762,0.073277720185306,-0.0346064333658203,-0.0564902126377626,-0.00100393215698858,-0.0350884206924777,0.00656173962927753,0.0314424864875159,-0.0345362858609523,0.04917980113579,0.0348272613328928,-0.0548599016585809,-0.0222777080181787,0.041098632439495
-9.10487542113615,0.946043487310024,1.07082497306075,1.14824787121051,1.03577251820619,0.957656804135418,1.12557258473336,1.1524717881815,1.01762178686002,1.17369695363632,1.05235922125347,1.09085091921927,1.05949663519767,1.06765410172408,-0.0688097104343254,0.237949300693276,-0.143225400122032,0.0310253829107787,-0.0379469180400258,0.0152363001783423,-0.0350334114699222,-0.0849739654732348,0.0589197557842665,0.054146965090416,-0.0771178822749977,-0.0226070054633718,0.108171199189797,-9.12810780990511,0.970348190609669,1.15812145145243,1.00565623171561,0.998249426237624,1.22833450057502,1.1489869858239,0.989997910331807,1.09661924698054,1.0387699700118,1.1554553187635,0.870579642242745,1.1395044337555,1.08989608499279,0.0373426665008758,0.00536883065753659,-0.131865024263103,0.106583478704709,-0.260152638753873,-0.0585027616194252,-0.149420768037374,0.195069505186152,0.198441415553642,-0.160947884153823,0.0437682025078966,-0.0667006696662773,-0.157945599577166,-8.12792070935575,1.02482505158555,0.925175369529304,1.00368073162306,1.02722075028028,0.973363900205308,0.882699786188637,0.911891572777121,0.932759065319235,0.981980638839464,0.917893497753959,0.869632692331152,0.980328622646739,1.0092209142594,-0.0878284557592102,-0.0376214655332673,-0.0687274338053251,0.00493722412264308,-0.0938922611941276,0.0501130543296462,-0.0661566883027049,-0.0353205607065176,0.0516119607166824,-0.0821231653569317,0.0196114340542304,0.0615396360160669,0.0460721063811559
